uid,smiles,similarity
NPA028629,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC,0.25
NPA016510,CCCCCC1C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)N2CCCC2C(=O)N(C(C(=O)O1)C(C)C)C)C(C)CC)C(C)C)C)C(C)C)C,0.25
UNPD105643,CC1OC(Oc2cc(O)c3C(=O)C(=C(Oc3c2)c4ccc(O)c(O)c4)OC5OC(CO)C(O)C(O)C5OC6OC(CO)C(O)C(OC(=O)c7ccccc7)C6O)C(O)C(O)C1O,0.25
UNPD108514,CC1OC(OC2C(O)C(O)C(COC(=O)C)OC2Oc3cc(O)c4C(=O)CC(Oc4c3)c5ccccc5)C(O)C(O)C1O,0.25
LTS0045911,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,0.25
NPA016430,CC(C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)CC3=CNC4=CC=CC=C43)C(C5=CC(=C(C=C5)OC)CC=C(C)C)O,0.25
LTS0156552,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.25
LTS0120363,C[C@@H](O)CCC[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1,0.25
LTS0125706,CC(C)C[C@H]1N=C(O)[C@@H](CCC(=O)O)N=C(O)[C@@H](CC(C)C)N=C(O)[C@@H](CCC(=O)O)N=C1O,0.25
LTS0114258,CC(=O)OCC1OC(OC2C(O)C(C)OC(Oc3ccc(O)cc3C3CC(=O)c4c(O)cc(O)cc4O3)C2OC(C)=O)C(O)C(O)C1OC(C)=O,0.25
LTS0097485,CCCCCCCCCCC1CC(CC(COC(C)=O)OC(C)=O)C(=O)O1,0.25
NPA020259,CCCC(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)C(C)C)C)C(C)C)C,0.25
NPA028362,CCCCCCCCCC[C@@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCCC)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](N)CO)[C@@H](C)O)[C@@H](C)CC,0.25
LTS0085904,CCCCCC(O)C=CC1C=CC(=O)C1CCCCCCC(=O)O,0.25
LTS0230856,CC(O)CCCC1Cc2c(O)ccc(O)c2C(=O)O1,0.25
LTS0178679,CC(C)CCCCC(O)C1C(=O)OCC1CO,0.25
LTS0080982,CCCCCCC1=C(O)CC(CCCCC)OC1=O,0.25
LTS0186145,CC(CCCC[C@H]1C[C@H](O)CC(=O)O1)CC(C)CC[C@@H](C)O,0.25
LTS0166852,CC(C)CC1N=C(O)C(CCC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(CCC(=O)O)N=C1O,0.25
LTS0164484,CC(=O)OCC1OC(OC2C(O)C(C)OC(Oc3ccc(O)cc3C3CC(=O)c4c(O)cc(O)cc4O3)C2OC(C)=O)C(O)C(O)C1O,0.25
NPA020267,CC[C@H](C)[C@H]1C(=O)N2C[C@H](C[C@H]2C(=O)O[C@@H]([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)[C@H](C)C3=CC=CC=C3)C[C@@H]4C[C@H]4[N+](=O)[O-])[C@H](C)C5=CC=CC=C5)NC(=O)[C@H](C[C@@H]6C[C@H]6[N+](=O)[O-])NC(=O)C7=CC=C(N7O)Cl)C)/C=C\C,0.25
LTS0018128,C[C@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.25
LTS0031245,C[C@@H]1O[C@H](O[C@@H]2[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,0.25
LTS0245862,CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1CCCCCCC(=O)O,0.25
LTS0221182,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O[C@@H]3OC(C)[C@H](O)C(O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,0.25
NPA013155,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,0.25
NPA005362,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CCCC(CC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)N,0.25
LTS0167654,CC(C)CCCC[C@@H](O)[C@@H]1C(=O)OC[C@H]1CO,0.25
NPA010708,CC(C)CCCC[C@H]([C@H]1[C@@H](COC1=O)CO)O,0.25
NPA019185,CCC(C)[C@H]1C(=O)N[C@H](C(=O)C(C(=O)O[C@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@H](C(=O)O1)C)NC(=O)C2=C(C(=CC=C2)N)O)C)CC(C)C)(C)C)CC(C)C,0.25
LTS0188287,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.25
NPA029313,CC(=O)N[C@@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C,0.25
NPA011510,CC[C@H](C)C1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C)CC(C)C)C(C)C)C(C)C)C)CC(C)C)C(C)C)C(C)C)C)CC(C)C)C(C)C,0.25
NPA020366,C[C@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@@H](CC3=CC=CC=C3)N,0.25
LTS0272819,CC(O)CCC(C)CC(C)CCCCC1CC(O)CC(=O)O1,0.25
LTS0254655,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](Oc3ccc(O)cc3[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)[C@@H]2OC(C)=O)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,0.25
LTS0226206,CC(=O)OCC1OC(Oc2cc(O)c3c(c2)OC(c2ccccc2)CC3=O)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O,0.25
LTS0249622,O=C(/C=C/c1ccccc1)OC[C@@]1(O)CO[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)c(O)c3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O,0.25
NPA015308,C[C@H](CCC(C)CC(C)CCCC[C@H]1C[C@@H](CC(=O)O1)O)O,0.25
NPA016277,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C2=NC(=CS2)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)NC(C4=NC(CS4)C(=O)N1)CC(C)C)CO)CC(=O)N)CC5=CC=C(C=C5)O)CC(C)C,0.25
NPA021866,CC(C)CCCCCCC(=O)N/C(=C\C1=CC=C(C=C1)O)/C(=O)O,0.25
NPA010420,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H]([C@@H](C)O)C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCO)C(=O)N[C@@H](C)C=O)C,0.25
NPA025126,C[C@H](CCC[C@@H]1CC2=C(C=CC(=C2C(=O)O1)O)O)O,0.25
LTS0169916,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](Oc3ccc(O)cc3[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)[C@@H]2OC(C)=O)[C@H](O)[C@@H](O)[C@@H]1O,0.25
LTS0028455,C[C@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,0.25
LTS0112173,C[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](OC(=O)c5ccccc5)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O,0.25
NPA014891,CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)N1)CCCN(C(=O)C)O)CCCN(C(=O)C)O)O,0.25
NPA017340,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)CC2=CC=C(C=C2)O)CCCN,0.25
LTS0054941,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,0.25
LTS0209734,CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(OC(=O)c5ccccc5)C4O)c(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,0.25
NPA017524,C[C@H]1C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N1)CC2=CC=CC=C2)CC3=CC=C(C=C3)OCC=C(C)C)CO)CC4=CC=C(C=C4)O,0.25
LTS0008834,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2ccccc2)CC3=O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.25
LTS0203991,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.25
LTS0238079,CC(C)CCCCC(O)[C@@H]1C(=O)OC[C@H]1CO,0.25
UNPD101275,OCC1OC(OCC2OC(OC3=C(Oc4cc(OC5OC(C(O)C(O)C5O)C(=O)O)cc(O)c4C3=O)c6ccc(O)cc6)C(O)C(O)C2O)C(O)C(O)C1O,0.25
UNPD100946,CNC(C)C(=O)NC(C(C)C)C(=O)N1CCC2Oc3ccc(OC)c(C=C/NC(=O)C(Cc4ccccc4)NC(=O)C12)c3,0.25
LTS0084058,CCC(C)C1N=C(O)C(C(C)C)N=C(O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)N=C1O,0.25
NPA030776,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N(C)C(=O)[C@H](CC1=CC=CC=C1)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)NC)C(C)C)[C@@H](C)O)C(C)C,0.25
NPA000596,CCCCCCC(C)C(CCO)C1C(=O)NC(=C)/C=C/C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C,0.25
NPA000814,CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)NC(C(=O)N1C)CC(C)C)C(C)O)C)C(C)C)C)C)C(C)C)CO)CC(C)C)C)C(C)C)C,0.25
NPA001002,CC[C@H](C)[C@@H](C=O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CN,0.25
NPA001300,CCCCCCC1=C(CC(OC1=O)CCCCC)O,0.25
NPA027498,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,0.25
NPA024388,CCCCCCC=CCCCC(=O)NC(CO)C(CC(=O)N[C@@H](CO)C(=O)N[C@@H]([C@H](C(=O)O)O)C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCCN(C=O)O)C(=O)NCCCCN)O,0.25
LTS0100716,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.25
UNPD100338,COc1ccc(CC2N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C3C(O)c4ccc(OC5OC(CO)C(O)C(O)C5O)c(Oc6ccc(CC(N(C)C(=O)C(C)NC2=O)C(=O)N3C)cc6)c4)cc1,0.25
LTS0154588,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,0.25
NPA009714,CC(C)C[C@H]1C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N1C)NC(=O)[C@H](CC(C)C)N(C)C)CC2=CC=CC=C2)C)CC(C)C)C)NC(=O)[C@H](CC(C)C)N(C)C)CC3=CC=CC=C3)C,0.25
NPA030333,C[C@H](O)CCC[C@@H]1CC2=C(O)C=CC(O)=C2C(=O)O1,0.25
LTS0072899,O=C(O)C1OC(Oc2cc(O)c3c(=O)c(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.25
LTS0242358,CC[C@H](C)C1N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CCN)N=C(O)[C@@H](N=C(O)C(CCN)N=C(O)C(N=C(O)[C@H](CCN)N=C(O)CCCCC(C)C)[C@@H](C)O)CCN=C(O)C([C@@H](C)O)N=C(O)[C@@H](CCN)N=C(O)[C@H](CCN)N=C1O,0.25
NPA007817,CCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O,0.25
UNPD105388,NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC12)C(=O)O,0.25
LTS0027145,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](CO[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,0.25
LTS0034800,CC(C)CC1N=C(O)C(CCN)N=C(O)C(CCN)N=C(O)C(CC(C)C)N=C(O)C(Cc2ccccc2)N=C(O)C(CCN)N=C(O)C(N=C(O)C(N)CCN)CCN=C1O,0.25
LTS0120482,CCC(C)[C@H]1N=C(O)[C@H](C(C)C)N=C(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N=C1O,0.25
UNPD105689,CCC(C)C1NC(=O)C2C(CCN2C(=O)C(CC(C)C)NC(=O)C(Cc3ccccc3)N(C)C)Oc4ccc(O)c(C=C/NC1=O)c4,0.25
LTS0122788,C[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.25
LTS0204003,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,0.25
NPA003848,C/C=C/1\C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N1)CC(=O)N)C(C)C)O)[C@@H](C)CCCCCCCCCl)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N,0.25
LTS0169712,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,0.25
NPA007833,CCC(C)(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)CO)NC(=O)C3CCCN3C(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C,0.24867724867724866
NPA002670,CCC(C)(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)CO)NC(=O)C(C)(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C,0.24867724867724866
NPA002234,CCC(C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)O)Cl)C)C(C)CC)O)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)OS(=O)(=O)O)C,0.24864864864864866
LTS0037418,C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,0.2485549132947977
LTS0162449,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O[C@@H]3OC(C)[C@H](O)C(O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,0.2485549132947977
LTS0042029,O=C(O)C1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4O)c(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,0.2485207100591716
LTS0095262,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C(O)C1O,0.2485207100591716
LTS0018165,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,0.2485207100591716
LTS0100359,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5O[C@H](COCOC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.2485207100591716
LTS0104624,O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,0.2485207100591716
NPA027565,CO[C@@H](CC1=CC=CC=C1)[C@@H](C)/C=C(C)/C=C/[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)[C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)[C@H](CO)NC(=O)CC[C@H](C(=O)O)NC(=O)[C@H]1C,0.2485207100591716
LTS0188050,CC(=O)OCC1OC(OC2C(O)C(CO)OC(Oc3cc(O)c4c(=O)c(OC5OC(COC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)c(-c5ccc(O)cc5)oc4c3)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,0.2485207100591716
LTS0102500,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](Oc3cc(O)c4c(=O)c(O[C@@H]5O[C@H](CO[C@@H]6O[C@@H](C)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H]6O)[C@H](O)[C@H](O)[C@H]5O)c(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.2485207100591716
LTS0251425,O=C(O)C1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)c3c2=O)C(O)C(O)[C@@H]1O,0.2485207100591716
NPA016882,CC(C)C[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](CO)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(C)=O)C(C)C,0.2484848484848485
NPA014422,CC1C(=O)NC(=C)C(=O)N(CC(=O)NC(C2=NC(=CS2)C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CC3=CNC4=C3C=C(C=C4)OC)CC5=CNC6=CC=CC=C65)C)C,0.2484848484848485
LTS0187242,O=C(/C=C/c1ccccc1)O[C@H]1[C@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)c(O)c2)CC3=O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.2484472049689441
LTS0004089,C[C@H]1O[C@@H](O[C@@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@@H](CO[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,0.2484472049689441
LTS0173441,C[C@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.2484472049689441
LTS0114844,CC1OC(OC2C(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)OC(COC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,0.2484472049689441
LTS0179776,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)O[C@H](C(=O)O)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.2484472049689441
LTS0146980,C[C@H]1O[C@@H](O[C@@H]2[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.2484472049689441
NPA004616,CC(C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)CC3=CNC4=CC=CC=C43)C(C5=CC(=C(C=C5)O)CC=C(C)C)O,0.2484472049689441
LTS0099831,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.2484472049689441
LTS0053037,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,0.2484472049689441
