molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3589982,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](OC(C)=O)[C@@]32C)[C@@]2(C)CC[C@@H](OC(C)=O)C[C@H]2C[C@H]4OC(C)=O)nc2ccccc12,40.6,Active
CHEMBL3589983,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,92.1,Active
CHEMBL3589984,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,392.2,Active
CHEMBL3589985,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@H](O)[C@@]32C)nc2ccccc12,320.3,Active
CHEMBL3589986,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](O)[C@@]32C)[C@@]2(C)CC[C@@H](O)C[C@H]2C[C@H]4O)nc2ccccc12,1800.0,Intermediate
CHEMBL272041,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)CCC(=O)O)[C@@H]3CC[C@@H]2C1,59500.0,Inactive
CHEMBL3589003,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCC(=O)O,21000.0,Inactive
CHEMBL3589004,CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCC(=O)O)[C@@]2(C)CC[C@@H](OC(C)=O)C[C@@H]12,32700.0,Inactive
CHEMBL3589005,CC(=O)O[C@H]1[C@H]2[C@@H]3CC[C@H]([C@H](C)CCC(=O)O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](OC(C)=O)C[C@H]2[C@H]1OC(C)=O,8100.0,Intermediate
CHEMBL3589006,CC(=O)O[C@H]1C[C@H]2[C@@H](CC[C@@H]3C[C@H](OC(C)=O)CC[C@]23C)[C@@H]2CC[C@H]([C@H](C)CCC(=O)O)[C@@]12C,30500.0,Inactive
CHEMBL3589007,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCC(=O)O)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](OC(C)=O)CC[C@@]12C,22500.0,Inactive
CHEMBL1478,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,26900.0,Inactive
CHEMBL240597,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,18900.0,Inactive
CHEMBL272621,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,40900.0,Inactive
CHEMBL1908063,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,109000.0,Inactive
CHEMBL406393,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,93600.0,Inactive
CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,132700.0,Inactive
CHEMBL3590067,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C2CC2)nn1,330.0,Active
CHEMBL3590159,Cc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nn1,470.0,Active
CHEMBL3547086,S=C(NCCCNCCCCCNCCCNC(=S)NCc1ccccc1)NCc1ccccc1,249.0,Active
CHEMBL3547087,S=C(NCCCNCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,68.0,Active
CHEMBL3547034,S=C(NCCCNCCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,40.0,Active
CHEMBL3547035,S=C(NCCCNCCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,76.0,Active
CHEMBL3547027,O=C(NCCCNCCCCCNCCCNC(=O)Nc1ccccc1)Nc1ccccc1,246.0,Active
CHEMBL3547040,O=C(NCCCNCCCCCNCCCNC(=O)NCc1ccccc1)NCc1ccccc1,793.0,Active
CHEMBL3547041,O=C(NCCCNCCCCCNCCCNC(=O)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,47.0,Active
CHEMBL3547060,O=C(NCCCNCCCCCNCCCNC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,28.0,Active
CHEMBL3547061,O=C(NCCCNCCCCCNCCCNC(=O)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,30.0,Active
CHEMBL1851614,O=C(NCCCNCCCCCCCNCCCNC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,100.0,Active
CHEMBL1851940,S=C(NCCCNCCCCCCNCCCNC(=S)NCc1ccccc1)NCc1ccccc1,106.0,Active
CHEMBL1851741,O=C(NCCCNCCCCCCCNCCCNC(=O)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,131.0,Active
CHEMBL1198916,O=C(NCCCNCCCCCCCNCCCNC(=O)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,144.0,Active
CHEMBL1852704,S=C(NCCCNCCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,211.0,Active
CHEMBL1198903,S=C(NCCCNCCCCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,253.0,Active
CHEMBL378900,N=C(NCCCNCCCCCCCNCCCNC(=N)NC(=N)NCCC(c1ccccc1)c1ccccc1)NC(=N)NCCC(c1ccccc1)c1ccccc1,298.0,Active
CHEMBL1851615,S=C(NCCCNCCCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,310.0,Active
CHEMBL1198935,S=C(NCCCNCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,329.0,Active
CHEMBL1851742,O=C(NCCCNCCCCCCNCCCNC(=O)NCc1ccccc1)NCc1ccccc1,339.0,Active
CHEMBL1198905,S=C(NCCCNCCCCNCCCNC(=S)NCc1ccccc1)NCc1ccccc1,355.0,Active
CHEMBL1198917,S=C(NCCCNCCCCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,405.0,Active
CHEMBL1852002,O=C(NCCCNCCCCNCCCNC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,408.0,Active
CHEMBL1852280,CCCNC(=S)NCCCNCCCCCCNCCCNC(=S)NCCC,425.0,Active
CHEMBL1198904,S=C(NCCCNCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,433.0,Active
CHEMBL1852149,S=C(NCCCNCCCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,436.0,Active
CHEMBL1198934,S=C(NCCCNCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,528.0,Active
CHEMBL1198936,S=C(NCCCNCCCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,641.0,Active
CHEMBL1198874,O=C(NCCCNCCCNCCCNC(=O)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,653.0,Active
CHEMBL1198875,O=C(NCCCNCCCCNCCCNC(=O)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,657.0,Active
CHEMBL1851735,O=C(NCCCNCCCCNCCCNC(=O)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,691.0,Active
CHEMBL1852279,S=C(NCCCNCCCCCCNCCCNC(=S)Nc1ccccc1)Nc1ccccc1,846.0,Active
CHEMBL1198920,S=C(NCCCNCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,1081.0,Intermediate
CHEMBL1198918,S=C(NCCCNCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,1316.0,Intermediate
CHEMBL1851618,CCNC(=S)NCCCNCCCCCCNCCCNC(=S)NCC,1353.0,Intermediate
CHEMBL1851731,S=C(NCCCNCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,1434.0,Intermediate
CHEMBL1199247,O=C(NCCCNCCCCNCCCNC(=O)NCc1ccccc1)NCc1ccccc1,3475.0,Intermediate
CHEMBL1852844,CCCNC(=O)NCCCNCCCCCCNCCCNC(=O)NCCC,14084.0,Inactive
CHEMBL1852816,CCNC(=O)NCCCNCCCCCCNCCCNC(=O)NCC,15000.0,Inactive
CHEMBL3597023,N=C(N)NCCCNCCCCNCCCNC(=N)N,80000.0,Inactive
CHEMBL3597024,N=C(N)NCCCNCCCNCCCNC(=N)N,147000.0,Inactive
CHEMBL41629,C(CCCNCCCNCC1CCCCCC1)CCCNCCCNCC1CCCCCC1,110.0,Active
CHEMBL1852148,O=C(NCCCNCCCCCCNCCCNC(=O)Nc1ccccc1)Nc1ccccc1,88.0,Active
CHEMBL3596396,CN(C)c1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,1000000.0,Inactive
CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,1000000.0,Inactive
CHEMBL170724,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,63000.0,Inactive
CHEMBL3596399,Cn1cc(-c2cccc(F)c2)c2c(N)ncnc21,31000.0,Inactive
CHEMBL2393394,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(CO)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1.1,Active
CHEMBL3601863,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCCO)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,11.6,Active
CHEMBL3601867,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCC(C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,12.8,Active
CHEMBL3601866,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)OCC(C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,12.8,Active
CHEMBL3601865,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCCOC(=O)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,2.6,Active
CHEMBL3601864,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,2.6,Active
CHEMBL3600962,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OCCNCCNc3ccnc4cc(Cl)ccc34)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,20.5,Active
CHEMBL3601442,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4CC(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)c2c1,8.95,Active
CHEMBL3601445,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)[C@@H]1OOC2(O1)C1CC3CC(C1)CC2C3,35.3,Active
CHEMBL1277524,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C=O)CCc1ccccc1,9.3,Active
CHEMBL3601446,CC(C)C[C@H](NC(=O)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,28.4,Active
CHEMBL3601447,CC(C)C[C@H](NC(=O)C1CCC(=O)CC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,287.6,Active
CHEMBL1783732,CC(C)C[C@H](NC(=O)c1ccc(CO[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1)C(=O)N[C@H](/C=C/S(C)(=O)=O)CCc1ccccc1,2.48,Active
CHEMBL220692,O=C(/C=C/c1ccccc1)N[C@@H](CCCCCC(=O)NO)C(=O)Nc1cccc2cccnc12,13.0,Active
CHEMBL221654,CN(C)c1ccc(C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)Nc2cccc3cccnc23)cc1,13.0,Active
CHEMBL221655,O=C(CCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1cccc2cccnc12)NO,13.0,Active
CHEMBL2333010,CN(C)c1ccc(/C=C2\SC(=S)N(CCCCNc3ccnc4cc(Cl)ccc34)C2=O)cc1,100.0,Active
CHEMBL2333011,COc1cc(/C=C2\SC(=S)N(CCCCNc3ccnc4cc(Cl)ccc34)C2=O)cc(OC)c1OC,100.0,Active
CHEMBL2333013,COc1cc(/C=C2\SC(=S)N(CCCNc3ccnc4cc(Cl)ccc34)C2=O)cc(OC)c1OC,100.0,Active
CHEMBL2332991,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)SC(=S)N1CCCNc1ccnc2cc(Cl)ccc12,100.0,Active
CHEMBL2332996,O=C1/C(=C/c2ccccc2[N+](=O)[O-])SC(=S)N1CCCNc1ccnc2cc(Cl)ccc12,100.0,Active
CHEMBL2333001,COc1cc(/C=C2\SC(=S)N(CCNc3ccnc4cc(Cl)ccc34)C2=O)cc(OC)c1OC,100.0,Active
CHEMBL2407843,CCc1c(OCc2ccccc2)c(=O)ccn1CCCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2407845,CCc1c(OCc2ccccc2)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2407848,CCc1c(O)c(=O)ccn1CCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2335236,Cc1c(O)c(=O)ccn1CCCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2407849,CCc1c(O)c(=O)ccn1CCCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2407832,Cc1c(O)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,4.0,Active
CHEMBL2407833,CCc1c(O)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,1000.0,Active
CHEMBL2407834,COc1c(C)n(CCCCCCNc2ccnc3cc(Cl)ccc23)ccc1=O,1000.0,Active
CHEMBL2407835,COc1c(C)n(CCCCNc2ccnc3cc(Cl)ccc23)ccc1=O,1000.0,Active
CHEMBL3603972,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)C(C)NC(=O)c1cn(CC)c2cc3c(cc2c1=O)OCO3)c1ccnc2ccc(OC)cc12,12.0,Active
CHEMBL3603973,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)C(C)NC(=O)c1cn(CC)c2ncccc2c1=O)c1ccnc2ccc(OC)cc12,16.0,Active
CHEMBL3603974,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)CC[C@H]2C)c1ccnc2ccc(OC)cc12,12.0,Active
CHEMBL3603975,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CNC(=O)c1cn(C2CC2)c2nc(N3CCN(CC)CC3)c(F)cc2c1=O)c1ccnc2ccc(OC)cc12,12.0,Active
CHEMBL3604123,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc4cc[nH]c34)CC2)C1=O,3400.0,Intermediate
CHEMBL3604122,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccccn3)CC2)C1=O,10000.0,Inactive
CHEMBL3604121,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc4cccnc34)CC2)C1=O,10000.0,Inactive
CHEMBL3604120,CCN1C(=O)N(CCC(C)C)C2(CCN(C(=O)c3ccccn3)CC2)C1=O,10000.0,Inactive
CHEMBL3604119,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Cl)cnc3N)CC2)C1=O,10000.0,Inactive
CHEMBL3604118,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccnc3N)CC2)C1=O,10000.0,Inactive
CHEMBL3604117,CCN1C(=O)N(CCC(C)C)C2(CCN(CCCO)CC2)C1=O,10000.0,Inactive
CHEMBL3604116,CCN1C(=O)N(CCC(C)C)C2(CCNCC2)C1=O,10000.0,Inactive
CHEMBL3604115,CCN1C(=O)N(CCC(C)C)C2(CCN(C(=O)c3cc(Cl)ccc3O)CC2)C1=O,10000.0,Inactive
CHEMBL3604114,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3c(O)ccc(Cl)c3Cl)CC2)C1=O,280.0,Active
CHEMBL3604113,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Cl)c(Cl)cc3O)CC2)C1=O,90.0,Active
CHEMBL3604112,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Cl)cc(Cl)c3O)CC2)C1=O,460.0,Active
CHEMBL3604111,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc(Cl)c3O)CC2)C1=O,1100.0,Intermediate
CHEMBL3604110,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccc(Cl)cc3O)CC2)C1=O,2100.0,Intermediate
CHEMBL3604109,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3c(O)cccc3Cl)CC2)C1=O,410.0,Active
CHEMBL3604108,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(-c4ccccc4)ccc3O)CC2)C1=O,290.0,Active
CHEMBL3604107,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(C)ccc3O)CC2)C1=O,880.0,Active
CHEMBL3604106,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Br)ccc3O)CC2)C1=O,210.0,Active
CHEMBL3604008,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(F)ccc3O)CC2)C1=O,1400.0,Intermediate
CHEMBL3604007,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccc(O)c(Cl)c3)CC2)C1=O,2600.0,Intermediate
CHEMBL3604006,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(O)cc(Cl)c3)CC2)C1=O,760.0,Active
CHEMBL3604005,CC(C)CCN1C(=O)N(CCCc2ccncc2)C(=O)C12CCN(Cc1cc(Cl)ccc1O)CC2,610.0,Active
CHEMBL3604004,CC(C)CCN1C(=O)N(Cc2cccnc2)C(=O)C12CCN(Cc1cc(Cl)ccc1O)CC2,840.0,Active
CHEMBL3604003,CC(C)CCN1C(=O)N(C(C)C)C(=O)C12CCN(Cc1cc(Cl)ccc1O)CC2,110.0,Active
CHEMBL3604002,CC(C)CCN1C(=O)NC(=O)C12CCN(Cc1cc(Cl)ccc1O)CC2,10000.0,Inactive
CHEMBL3604001,CCN1C(=O)N(Cc2ccc(C(F)(F)F)cc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,230.0,Active
CHEMBL3604000,CCN1C(=O)N(Cc2ccc(C#N)cc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,1500.0,Intermediate
CHEMBL3603999,CCN1C(=O)N(Cc2ccc(OC)cc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,560.0,Active
CHEMBL3603998,CCN1C(=O)N(CCc2ccccc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,290.0,Active
CHEMBL3603997,CCN1C(=O)N(Cc2ccccc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,560.0,Active
CHEMBL3603996,CCN1C(=O)N(c2ccccc2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,3600.0,Intermediate
CHEMBL3603995,CCN1C(=O)N(C2CCCC2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,430.0,Active
CHEMBL3603994,CCN1C(=O)N(CC)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,6700.0,Intermediate
CHEMBL3603993,CCN1C(=O)NC2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,10000.0,Inactive
CHEMBL3603992,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc(OC)c3)CC2)C1=O,16000.0,Inactive
CHEMBL3603991,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccc(OC)cc3OC)CC2)C1=O,7600.0,Intermediate
CHEMBL3603990,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc(Cl)c3)CC2)C1=O,14000.0,Inactive
CHEMBL587760,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,220.0,Active
CHEMBL3603989,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccccc3O)CC2)C1=O,1100.0,Intermediate
CHEMBL3603988,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(OC)ccc3O)CC2)C1=O,560.0,Active
CHEMBL3603987,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cccc(OC)c3O)CC2)C1=O,6000.0,Intermediate
CHEMBL546780,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3ccc(OC)cc3O)CC2)C1=O,940.0,Active
CHEMBL3603867,CN(C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1)C(C)(C)C,5000.0,Intermediate
CHEMBL3603866,CCN(C)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,93.0,Active
CHEMBL3603865,CN(C)C(=O)n1cnc(S[C@@H]2C[C@H]3CC[C@@H]2C3)n1,141.0,Active
CHEMBL3603864,CN(C)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,47.0,Active
CHEMBL3603863,CC(C)N(C)C(=O)n1cnc(S[C@@H]2C[C@H]3CC[C@@H]2C3)n1,71.0,Active
CHEMBL3603870,O=C(N1CCCC1)n1cnc(S[C@@H]2C[C@H]3CC[C@@H]2C3)n1,178.0,Active
CHEMBL3603871,O=C(N1CCCCC1)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,626.0,Active
CHEMBL3603874,CN(C(=O)n1cnc(S[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c1ccccc1,5000.0,Intermediate
CHEMBL3603875,CCN(CC)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,585.0,Active
CHEMBL3603876,CCN(CC)C(=O)n1cnc(S[C@@H]2C[C@H]3CC[C@@H]2C3)n1,2240.0,Intermediate
CHEMBL3603877,CCCN(C)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,145.0,Active
CHEMBL3603878,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2CCCCC2)n1,28.0,Active
CHEMBL3603879,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2C3CC4CC(C3)CC2C4)n1,8.0,Active
CHEMBL3603880,CN(C)C(=O)n1cnc(S(=O)(=O)c2ccc(Cl)cc2)n1,571.0,Active
CHEMBL3603881,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)c2ccc(Cl)cc2)n1,19.0,Active
CHEMBL3603882,CCN(C)C(=O)n1cnc(Sc2c(C)cc(C)cc2C)n1,1895.0,Intermediate
CHEMBL3603883,CCN(C)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,164.0,Active
CHEMBL3603884,O=C(N1CCCC1)n1cnc(S(=O)(=O)Cc2ccccc2)n1,418.0,Active
CHEMBL3603885,O=C(N1CCCC1)n1cnc(SCc2ccccc2)n1,1438.0,Intermediate
CHEMBL3603886,Cc1nc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)nn1C(=O)N(C)C(C)C,4000.0,Intermediate
CHEMBL3603887,CN(Cc1ccc(Cl)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,602.0,Active
CHEMBL3603888,CN(Cc1ccccc1Cl)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,725.0,Active
CHEMBL3603889,CN(Cc1cccc(Cl)c1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,307.0,Active
CHEMBL3603890,CN(Cc1ccc(C(F)(F)F)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,554.0,Active
CHEMBL3603891,CN(Cc1cccc(C(F)(F)F)c1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,1862.0,Intermediate
CHEMBL3603892,CN(Cc1ccccc1C(F)(F)F)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,1263.0,Intermediate
CHEMBL3603893,COc1cccc(CN(C)C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)c1,36.0,Active
